        antecedents     consequents  antecedent support  consequent support   support  confidence      lift  representativity  leverage  conviction  zhangs_metric   jaccard  certainty  kulczynski
97             (x4)        (x5, x6)            0.406897            0.452874  0.358621    0.881356  1.946141               1.0  0.174348    4.611494       0.819693  0.715596   0.783151    0.836617
98        (x12, x5)            (x4)            0.342529            0.406897  0.317241    0.926174  2.276192               1.0  0.177868    8.033856       0.852767  0.734043   0.875527    0.852918
99         (x4, x5)           (x12)            0.386207            0.393103  0.317241    0.821429  2.089599               1.0  0.165422    3.398621       0.849536  0.686567   0.705763    0.814223
100       (x12, x4)            (x5)            0.324138            0.487356  0.317241    0.978723  2.008230               1.0  0.159271   24.094253       0.742828  0.641860   0.958496    0.814833
101            (x5)       (x12, x4)            0.487356            0.324138  0.317241    0.650943  2.008230               1.0  0.159271    1.936253       0.979333  0.641860   0.483539    0.814833
102           (x12)        (x4, x5)            0.393103            0.386207  0.317241    0.807018  2.089599               1.0  0.165422    3.180564       0.859190  0.686567   0.685590    0.814223
103            (x4)       (x12, x5)            0.406897            0.342529  0.317241    0.779661  2.276192               1.0  0.177868    2.983908       0.945315  0.734043   0.664869    0.852918
104       (x13, x5)            (x4)            0.390805            0.406897  0.324138    0.829412  2.038385               1.0  0.165121    3.476813       0.836210  0.684466   0.712380    0.813011
105        (x4, x5)           (x13)            0.386207            0.480460  0.324138    0.839286  1.746839               1.0  0.138581    3.232695       0.696550  0.597458   0.690661    0.756963
106       (x13, x4)            (x5)            0.333333            0.487356  0.324138    0.972414  1.995283               1.0  0.161686   18.583333       0.748227  0.652778   0.946188    0.818754
107            (x5)       (x13, x4)            0.487356            0.333333  0.324138    0.665094  1.995283               1.0  0.161686    1.990610       0.973031  0.652778   0.497642    0.818754
108           (x13)        (x4, x5)            0.480460            0.386207  0.324138    0.674641  1.746839               1.0  0.138581    1.886511       0.822915  0.597458   0.469921    0.756963
109            (x4)       (x13, x5)            0.406897            0.390805  0.324138    0.796610  2.038385               1.0  0.165121    2.995211       0.858898  0.684466   0.666134    0.813011
110        (x4, x5)           (x14)            0.386207            0.570115  0.367816    0.952381  1.670507               1.0  0.147634    9.027586       0.653933  0.625000   0.889228    0.798771
111       (x5, x14)            (x4)            0.445977            0.406897  0.367816    0.824742  2.026909               1.0  0.186350    3.384178       0.914471  0.758294   0.704507    0.864349
112       (x4, x14)            (x5)            0.386207            0.487356  0.367816    0.952381  1.954178               1.0  0.179596   10.765517       0.795506  0.727273   0.907111    0.853549
113            (x5)       (x4, x14)            0.487356            0.386207  0.367816    0.754717  1.954178               1.0  0.179596    2.502387       0.952466  0.727273   0.600382    0.853549
114            (x4)       (x5, x14)            0.406897            0.445977  0.367816    0.903955  2.026909               1.0  0.186350    5.768357       0.854215  0.758294   0.826640    0.864349
115           (x14)        (x4, x5)            0.570115            0.386207  0.367816    0.645161  1.670507               1.0  0.147634    1.729781       0.933690  0.625000   0.421892    0.798771
116       (x12, x4)            (x6)            0.324138            0.625287  0.305747    0.943262  1.508526               1.0  0.103068    6.604310       0.498772  0.475000   0.848584    0.716116
117       (x12, x6)            (x4)            0.365517            0.406897  0.305747    0.836478  2.055751               1.0  0.157019    3.627056       0.809415  0.655172   0.724294    0.793945
118        (x4, x6)           (x12)            0.367816            0.393103  0.305747    0.831250  2.114583               1.0  0.161157    3.596424       0.833766  0.671717   0.721946    0.804514
119           (x12)        (x4, x6)            0.393103            0.367816  0.305747    0.777778  2.114583               1.0  0.161157    2.844828       0.868506  0.671717   0.648485    0.804514
120            (x4)       (x12, x6)            0.406897            0.365517  0.305747    0.751412  2.055751               1.0  0.157019    2.552351       0.865886  0.655172   0.608204    0.793945
121       (x13, x4)            (x6)            0.333333            0.625287  0.312644    0.937931  1.500000               1.0  0.104215    6.037037       0.500000  0.483986   0.834356    0.718966
122       (x13, x6)            (x4)            0.427586            0.406897  0.312644    0.731183  1.796975               1.0  0.138660    2.206345       0.774805  0.599119   0.546762    0.749772
123        (x4, x6)           (x13)            0.367816            0.480460  0.312644    0.850000  1.769139               1.0  0.135923    3.463602       0.687701  0.583691   0.711283    0.750359
124           (x13)        (x4, x6)            0.480460            0.367816  0.312644    0.650718  1.769139               1.0  0.135923    1.809951       0.836804  0.583691   0.447499    0.750359
125            (x4)       (x13, x6)            0.406897            0.427586  0.312644    0.768362  1.796975               1.0  0.138660    2.471152       0.747777  0.599119   0.595330    0.749772
126        (x4, x6)           (x14)            0.367816            0.570115  0.347126    0.943750  1.655368               1.0  0.137429    7.642401       0.626249  0.587549   0.869151    0.776310
127       (x14, x6)            (x4)            0.491954            0.406897  0.347126    0.705607  1.734120               1.0  0.146952    2.014669       0.833268  0.629167   0.503641    0.779357
128       (x4, x14)            (x6)            0.386207            0.625287  0.347126    0.898810  1.437434               1.0  0.105636    3.703043       0.495796  0.522491   0.729952    0.726978
129            (x4)       (x14, x6)            0.406897            0.491954  0.347126    0.853107  1.734120               1.0  0.146952    3.458621       0.713769  0.629167   0.710867    0.779357
130           (x14)        (x4, x6)            0.570115            0.367816  0.347126    0.608871  1.655368               1.0  0.137429    1.616305       0.920955  0.587549   0.381305    0.776310
131       (x12, x4)           (x14)            0.324138            0.570115  0.312644    0.964539  1.691833               1.0  0.127848   12.122759       0.605042  0.537549   0.917511    0.756463
132      (x12, x14)            (x4)            0.363218            0.406897  0.312644    0.860759  2.115426               1.0  0.164851    4.259561       0.828042  0.683417   0.765234    0.814561
133       (x4, x14)           (x12)            0.386207            0.393103  0.312644    0.809524  2.059315               1.0  0.160824    3.186207       0.838070  0.669951   0.686147    0.802423
134           (x12)       (x4, x14)            0.393103            0.386207  0.312644    0.795322  2.059315               1.0  0.160824    2.998818       0.847594  0.669951   0.666535    0.802423
135            (x4)      (x12, x14)            0.406897            0.363218  0.312644    0.768362  2.115426               1.0  0.164851    2.749033       0.889022  0.683417   0.636236    0.814561
136       (x13, x4)           (x14)            0.333333            0.570115  0.319540    0.958621  1.681452               1.0  0.129502   10.388889       0.607914  0.547244   0.903743    0.759552
137      (x13, x14)            (x4)            0.406897            0.406897  0.319540    0.785311  1.930001               1.0  0.153975    2.762613       0.812448  0.646512   0.638024    0.785311
138       (x4, x14)           (x13)            0.386207            0.480460  0.319540    0.827381  1.722061               1.0  0.133983    3.009750       0.683130  0.584034   0.667747    0.746226
139           (x13)       (x4, x14)            0.480460            0.386207  0.319540    0.665072  1.722061               1.0  0.133983    1.832611       0.807061  0.584034   0.454330    0.746226
140            (x4)      (x13, x14)            0.406897            0.406897  0.319540    0.785311  1.930001               1.0  0.153975    2.762613       0.812448  0.646512   0.638024    0.785311
141       (x12, x5)            (x6)            0.342529            0.625287  0.324138    0.946309  1.513398               1.0  0.109959    6.979023       0.515970  0.503571   0.856713    0.732346
142       (x12, x6)            (x5)            0.365517            0.487356  0.324138    0.886792  1.819598               1.0  0.146001    4.528352       0.709914  0.613043   0.779169    0.775943
143        (x5, x6)           (x12)            0.452874            0.393103  0.324138    0.715736  1.820732               1.0  0.146112    2.134975       0.823887  0.621145   0.531611    0.770149
144           (x12)        (x5, x6)            0.393103            0.452874  0.324138    0.824561  1.820732               1.0  0.146112    3.118621       0.742747  0.621145   0.679345    0.770149
145            (x5)       (x12, x6)            0.487356            0.365517  0.324138    0.665094  1.819598               1.0  0.146001    1.894512       0.878638  0.613043   0.472160    0.775943
146       (x13, x5)            (x6)            0.390805            0.625287  0.367816    0.941176  1.505190               1.0  0.123451    6.370115       0.550943  0.567376   0.843017    0.764706
147       (x13, x6)            (x5)            0.427586            0.487356  0.367816    0.860215  1.765064               1.0  0.159429    3.667374       0.757229  0.672269   0.727325    0.807466
148        (x5, x6)           (x13)            0.452874            0.480460  0.367816    0.812183  1.690428               1.0  0.150229    2.766201       0.746507  0.650407   0.638493    0.788866
149           (x13)        (x5, x6)            0.480460            0.452874  0.367816    0.765550  1.690428               1.0  0.150229    2.333662       0.786145  0.650407   0.571489    0.788866
150            (x5)       (x13, x6)            0.487356            0.427586  0.367816    0.754717  1.765064               1.0  0.159429    2.333687       0.845516  0.672269   0.571494    0.807466
151        (x5, x6)           (x14)            0.452874            0.570115  0.413793    0.913706  1.602669               1.0  0.155603    4.981609       0.687302  0.679245   0.799262    0.819756
152       (x14, x6)            (x5)            0.491954            0.487356  0.413793    0.841121  1.725886               1.0  0.174036    3.226640       0.827853  0.731707   0.690080    0.845089
153       (x5, x14)            (x6)            0.445977            0.625287  0.413793    0.927835  1.483854               1.0  0.134929    5.192447       0.588566  0.629371   0.807413    0.794800
154            (x6)       (x5, x14)            0.625287            0.445977  0.413793    0.661765  1.483854               1.0  0.134929    1.637981       0.870211  0.629371   0.389492    0.794800
155            (x5)       (x14, x6)            0.487356            0.491954  0.413793    0.849057  1.725886               1.0  0.174036    3.365805       0.820429  0.731707   0.702894    0.845089
156           (x14)        (x5, x6)            0.570115            0.452874  0.413793    0.725806  1.602669               1.0  0.155603    1.995402       0.874747  0.679245   0.498848    0.819756
157      (x12, x13)            (x5)            0.319540            0.487356  0.301149    0.942446  1.933793               1.0  0.145419    8.907184       0.709640  0.595455   0.887731    0.780185
158       (x12, x5)           (x13)            0.342529            0.480460  0.301149    0.879195  1.829903               1.0  0.136578    4.300639       0.689799  0.577093   0.767476    0.752994
159       (x13, x5)           (x12)            0.390805            0.393103  0.301149    0.770588  1.960268               1.0  0.147523    2.645447       0.804119  0.623810   0.621992    0.768335
160           (x12)       (x13, x5)            0.393103            0.390805  0.301149    0.766082  1.960268               1.0  0.147523    2.604310       0.807165  0.623810   0.616021    0.768335
161           (x13)       (x12, x5)            0.480460            0.342529  0.301149    0.626794  1.829903               1.0  0.136578    1.761686       0.872931  0.577093   0.432362    0.752994
162            (x5)      (x12, x13)            0.487356            0.319540  0.301149    0.617925  1.933793               1.0  0.145419    1.780956       0.941944  0.595455   0.438504    0.780185
163       (x12, x5)           (x14)            0.342529            0.570115  0.331034    0.966443  1.695172               1.0  0.135754   12.810575       0.623737  0.569170   0.921939    0.773544
164      (x12, x14)            (x5)            0.363218            0.487356  0.331034    0.911392  1.870074               1.0  0.154018    5.785550       0.730646  0.637168   0.827156    0.795319
165       (x5, x14)           (x12)            0.445977            0.393103  0.331034    0.742268  1.888226               1.0  0.155719    2.354759       0.849066  0.651584   0.575328    0.792187
166           (x12)       (x5, x14)            0.393103            0.445977  0.331034    0.842105  1.888226               1.0  0.155719    3.508812       0.775095  0.651584   0.715003    0.792187
167            (x5)      (x12, x14)            0.487356            0.363218  0.331034    0.679245  1.870074               1.0  0.154018    1.985260       0.907573  0.637168   0.496288    0.795319
168       (x13, x5)           (x14)            0.390805            0.570115  0.372414    0.952941  1.671490               1.0  0.149610    9.135057       0.659446  0.632812   0.890532    0.803083
169      (x13, x14)            (x5)            0.406897            0.487356  0.372414    0.915254  1.877998               1.0  0.174110    6.049195       0.788257  0.713656   0.834689    0.839703
170       (x5, x14)           (x13)            0.445977            0.480460  0.372414    0.835052  1.738026               1.0  0.158140    3.149713       0.766457  0.672199   0.682511    0.805086
171           (x13)       (x5, x14)            0.480460            0.445977  0.372414    0.775120  1.738026               1.0  0.158140    2.463634       0.817328  0.672199   0.594096    0.805086
172            (x5)      (x13, x14)            0.487356            0.406897  0.372414    0.764151  1.877998               1.0  0.174110    2.514759       0.911975  0.713656   0.602348    0.839703
173           (x14)       (x13, x5)            0.570115            0.390805  0.372414    0.653226  1.671490               1.0  0.149610    1.756750       0.934508  0.632812   0.430767    0.803083
174      (x12, x13)            (x6)            0.319540            0.625287  0.303448    0.949640  1.518726               1.0  0.103644    7.440722       0.501945  0.473118   0.865604    0.717467
175       (x12, x6)           (x13)            0.365517            0.480460  0.303448    0.830189  1.727905               1.0  0.127832    3.059515       0.663949  0.559322   0.673151    0.730884
176       (x13, x6)           (x12)            0.427586            0.393103  0.303448    0.709677  1.805320               1.0  0.135363    2.090421       0.779299  0.586667   0.521628    0.740804
177           (x12)       (x13, x6)            0.393103            0.427586  0.303448    0.771930  1.805320               1.0  0.135363    2.509814       0.735021  0.586667   0.601564    0.740804
178           (x13)       (x12, x6)            0.480460            0.365517  0.303448    0.631579  1.727905               1.0  0.127832    1.722167       0.810841  0.559322   0.419336    0.730884
179       (x12, x6)           (x14)            0.365517            0.570115  0.340230    0.930818  1.632684               1.0  0.131843    6.213793       0.610752  0.571429   0.839068    0.763796
180      (x12, x14)            (x6)            0.363218            0.625287  0.340230    0.936709  1.498045               1.0  0.113114    5.920460       0.522100  0.524823   0.831094    0.740413
181       (x14, x6)           (x12)            0.491954            0.393103  0.340230    0.691589  1.759305               1.0  0.146841    1.967816       0.849517  0.624473   0.491822    0.778543
182           (x12)       (x14, x6)            0.393103            0.491954  0.340230    0.865497  1.759305               1.0  0.146841    3.777211       0.711149  0.624473   0.735254    0.778543
183       (x13, x6)           (x14)            0.427586            0.570115  0.381609    0.892473  1.565427               1.0  0.137836    3.997931       0.631006  0.619403   0.749871    0.780914
184       (x14, x6)           (x13)            0.491954            0.480460  0.381609    0.775701  1.614497               1.0  0.145245    2.316284       0.749169  0.645914   0.568274    0.784980
185      (x13, x14)            (x6)            0.406897            0.625287  0.381609    0.937853  1.499875               1.0  0.127182    6.029467       0.561922  0.586572   0.834148    0.774074
186            (x6)      (x13, x14)            0.625287            0.406897  0.381609    0.610294  1.499875               1.0  0.127182    1.521926       0.889423  0.586572   0.342938    0.774074
187           (x13)       (x14, x6)            0.480460            0.491954  0.381609    0.794258  1.614497               1.0  0.145245    2.469340       0.732594  0.645914   0.595033    0.784980
